JobKey,JobId,JobTitle,JobLevel,JobTag
4973,MarketingE8,Marketing,E8,Internal Communications
4974,DataScientistP03,Data Scientist,P03,Financial Services
4975,HardwareEngineerBand9,Hardware Engineer,Band 9,Hardware Reliability
4976,SoftwareEngineerRIV-6,Software Engineer,RIV-6,Full Stack
4977,SolutionArchitectSoftwareEngineerI,Solution Architect,Software Engineer I,Distributed Systems (Back-End)
4978,SoftwareEngineerP8,Software Engineer,P8,Distributed Systems (Back-End)
4979,HardwareEngineerL61,Hardware Engineer,L61,SoC Design
4980,RecruiterP5,Recruiter,P5,Technical
4981,BusinessAnalystSeniorBusinessAnalyst,Business Analyst,Senior Business Analyst,business analyst
4982,DataScientistProjectLeader,Data Scientist,Project Leader,Data Science
4983,DataScientistB5,Data Scientist,B5,Analytics
4984,ProductDesignerApprentice,Product Designer,Apprentice,User Experience (UX)
4985,Marketing1E,Marketing,1E,"Branding, Mass Media, Project Managment"
4986,SoftwareEngineer84,Software Engineer,84,DevOps
4987,HumanResources54,Human Resources,54,HR & Compensation and benefits
4988,ProductManager4a,Product Manager,4a,Product
4989,DataScientistAssociatePartner,Data Scientist,Associate Partner,Research and Development
4990,TechnicalProgramManagerL6TPM,Technical Program Manager,L6 TPM,General
4991,SoftwareEngineerPrincipalDatabaseAdministrator,Software Engineer,Principal Database Administrator,Data
4992,ProductManagerPMIII,Product Manager,PM III,Product
4993,DataScientist107,Data Scientist,107,Data analysis
4994,HumanResources1-2,Human Resources,1-2,general
4995,ProductManagerL35,Product Manager,L35,Operations
4996,ProductManagerL55,Product Manager,L55,Product
4997,SoftwareEngineerLeadEngineerL1,Software Engineer,Lead Engineer L1,Full Stack
4998,ManagementConsultantS4,Management Consultant,S4,TSE
4999,DataScientistB7,Data Scientist,B7,Finance and Operations
5000,HardwareEngineerP106,Hardware Engineer,P106,Memory
5001,SoftwareEngineerSofwareEngineerII,Software Engineer,Sofware Engineer II,Full Stack
5002,ProductDesignerAm,Product Designer,Am,User Experience (UX)
5003,DataScientistB1,Data Scientist,B1,General
5004,MechanicalEngineerSeniorHardwareEngineer,Mechanical Engineer,Senior Hardware Engineer,Vehicle
5005,"SoftwareEngineerSoftwareEngineer,SeniorA",Software Engineer,"Software Engineer, Senior A",DevOps
5006,DataScientistS3,Data Scientist,S3,NLP
5007,ProductManagerSE7-SE8(Specialist/Expert),Product Manager,SE7 - SE8 (Specialist/Expert),Healthcare
5008,ProductDesignerG,Product Designer,G,User Experience (UX)
5009,SoftwareEngineerC07,Software Engineer,C07,Distributed Systems (Back-End)
5010,ProductManagerSr.ProductManager2,Product Manager,Sr. Product Manager 2,Product
5011,SoftwareEngineerBand7B,Software Engineer,Band 7B,Distributed Systems (Back-End)
5012,TechnicalProgramManagerProgramManager2,Technical Program Manager,Program Manager 2,Azure
5013,BusinessAnalystIC7,Business Analyst,IC7,Strategic partnerships
5014,ProductManagerTechIC5,Product Manager,Tech IC5,Product
5015,HardwareEngineerSiliconDesignEngineer2,Hardware Engineer,Silicon Design Engineer 2,Verification
5016,SoftwareEngineerP-1,Software Engineer,P-1,Distributed Systems (Back-End)
5017,SoftwareEngineerT05,Software Engineer,T05,ML / AI
5018,ProductDesignerProductDesigner2,Product Designer,Product Designer 2,User Experience (UX)
5019,SoftwareEngineerZen3,Software Engineer,Zen3,API Development (Back-End)
5020,DataScientist11,Data Scientist,11,General
5021,MarketingL5Marketing,Marketing,L5 Marketing,General
5022,DataScientistL5ProductGrowthAnalyst,Data Scientist,L5 Product Growth Analyst,Growth
5023,SoftwareEngineerSeniorSoftwareEgineer,Software Engineer,Senior Software Egineer,Distributed Systems (Back-End)
5024,SoftwareEngineerDevopsEngineer,Software Engineer,Devops Engineer,DevOps
5025,SolutionArchitectTechnicalPrincipal,Solution Architect,Technical Principal,Architecture
5026,MarketingL11,Marketing,L11,Marketing
5027,SoftwareEngineerC05,Software Engineer,C05,API Development (Back-End)
5028,ManagementConsultantL66,Management Consultant,L66,Digital Strategy
5029,TechnicalProgramManagerIC2,Technical Program Manager,IC2,General
5030,"SoftwareEngineeringManagerManagement3,Manager",Software Engineering Manager,"Management 3, Manager",Testing (SDET)
5031,TechnicalProgramManagerSeniorDesignSpecialist,Technical Program Manager,Senior Design Specialist,Machine Learning
5032,SoftwareEngineeringManagerSG10,Software Engineering Manager,SG 10,Embedded
5033,SoftwareEngineeringManagerSDE3,Software Engineering Manager,SDE 3,Distributed Systems (Back-End)
5034,SoftwareEngineeringManagerSeniorStaffEngineer/Manager,Software Engineering Manager,Senior Staff Engineer/Manager,Testing (SDET)
5035,SoftwareEngineerStartup,Software Engineer,Startup,DevOps
5036,SoftwareEngineeringManagerIN5,Software Engineering Manager,IN5,Web Development (Front-End)
5037,BusinessAnalystL7A,Business Analyst,L7A,General
5038,Recruiter60,Recruiter,60,Operations
5039,SoftwareEngineerECDP,Software Engineer,ECDP,ML / AI
5040,SoftwareEngineerL66,Software Engineer,L66,Networking
5041,MarketingBand10,Marketing,Band 10,Product Marketing
5042,HumanResourcesx7,Human Resources,x7,Talent
5043,SoftwareEngineerKM4,Software Engineer,KM4,Full Stack
5044,SolutionArchitectC3B,Solution Architect,C3B,DevOps
5045,ProductManagerL5a,Product Manager,L5a,Product
5046,MarketingG10,Marketing,G10,MARKETING
5047,HardwareEngineerSeniorDesigner,Hardware Engineer,Senior Designer,Analog
5048,TechnicalProgramManageri-9,Technical Program Manager,i-9,IT
5049,SoftwareEngineersrstaff,Software Engineer,sr staff,Android
5050,SoftwareEngineerAssociateSWE,Software Engineer,Associate SWE,Full Stack
5051,SoftwareEngineeringManagerC2,Software Engineering Manager,C2,Data
5052,ProductDesignerF,Product Designer,F,User Experience (UX)
5053,SoftwareEngineermts1,Software Engineer,mts1,Distributed Systems (Back-End)
5054,SalesJS8,Sales,JS8,"BSS, Cloud, Core"
5055,SoftwareEngineerSrSoftwareEng,Software Engineer,Sr Software Eng,Distributed Systems (Back-End)
5056,SoftwareEngineerE2Senior,Software Engineer,E2 Senior,Production
5057,BusinessAnalyst23,Business Analyst,23,General
5058,RecruiterT7,Recruiter,T7,Technical
5059,HumanResourcesLEAD,Human Resources,LEAD,Business Systems Analyst
5060,SoftwareEngineerSr.StaffSWE,Software Engineer,Sr. Staff SWE,DevOps
5061,SolutionArchitectAssociateEngineer,Solution Architect,Associate Engineer,Distributed Systems (Back-End)
5062,MarketingS1,Marketing,S1,General
5063,DataScientistG19,Data Scientist,G19,General
5064,ProductManagerProjectLeader,Product Manager,Project Leader,Product
5065,SoftwareEngineerSr.SWEII,Software Engineer,Sr. SWE II,Full Stack
5066,TechnicalProgramManagerTechnologyLead,Technical Program Manager,Technology Lead,Scrum Master
5067,SoftwareEngineeringManagerG9,Software Engineering Manager,G9,Web Development (Front-End)
5068,SoftwareEngineeringManager604,Software Engineering Manager,604,Full Stack
5069,MarketingL5B,Marketing,L5B,Marketing
5070,SoftwareEngineeringManagerManager/Specialist,Software Engineering Manager,Manager/Specialist,Full Stack
5071,HardwareEngineerICB2,Hardware Engineer,ICB2,Analog
5072,HardwareEngineerT7,Hardware Engineer,T7,Embedded Systems
5073,TechnicalProgramManagerI7,Technical Program Manager,I7,Digital
5074,SoftwareEngineeringManager4A,Software Engineering Manager,4A,Full Stack
5075,SoftwareEngineeringManagerStaffEM,Software Engineering Manager,Staff EM,Full Stack
5076,SoftwareEngineeringManagerL7.5,Software Engineering Manager,L7.5,Distributed Systems (Back-End)
5077,SoftwareEngineerEndSeniorConsultant,Software Engineer,End Senior Consultant,Full Stack
5078,SolutionArchitectGrade13,Solution Architect,Grade 13,Networking
5079,SoftwareEngineerFullStackDeveloperIII,Software Engineer,Full Stack Developer III,Full Stack
5080,ProductManagerSeniorProfessionalI,Product Manager,Senior Professional I,Technical
5081,SoftwareEngineerSrSEI,Software Engineer,Sr SE I,Distributed Systems (Back-End)
5082,SoftwareEngineerPL10,Software Engineer,PL10,Distributed Systems (Back-End)
5083,SoftwareEngineerentrylevelsoftwareengineer,Software Engineer,entry level software engineer,iOS
5084,HardwareEngineerIc5,Hardware Engineer,Ic5,ASIC Design
5085,ManagementConsultantAC2,Management Consultant,AC2,General
5086,SoftwareEngineeringManagerSeniorengineeringManager,Software Engineering Manager,Senior engineering Manager,Distributed Systems (Back-End)
5087,SoftwareEngineeradmissionsgrade,Software Engineer,admissions grade,Production
5088,SolutionArchitectC2,Solution Architect,C2,Cloud
5089,HardwareEngineerSr2,Hardware Engineer,Sr 2,ASIC Design
5090,SoftwareEngineerSW3,Software Engineer,SW3,iOS
5091,SoftwareEngineeringManagerSolutionManager,Software Engineering Manager,Solution Manager,Full Stack
5092,DataScientist11P,Data Scientist,11P,General
5093,SoftwareEngineerGR27,Software Engineer,GR27,ML / AI
5094,SoftwareEngineerSeniorFrontendsoftwareengineer,Software Engineer,Senior Frontend software engineer,Web Development (Front-End)
5095,DataScientistl5,Data Scientist,l5,ml
5096,DataScientistband9,Data Scientist,band 9,General
5097,ProductManagerM20,Product Manager,M20,Product
5098,ProductManagerSE7,Product Manager,SE7,Product
5099,HardwareEngineerStuff,Hardware Engineer,Stuff,Verification
5100,ProductManagerL27,Product Manager,L27,Product
5101,HardwareEngineerP5,Hardware Engineer,P5,Embedded Systems
5102,TechnicalProgramManagerL12,Technical Program Manager,L12,Cloud
5103,ProductManagerDTLP,Product Manager,DTLP,Product
5104,ProductManagerLevelOO9,Product Manager,Level OO9,Product
5105,ProductManagerEG16,Product Manager,EG16,Technical
5106,ProductManagerAssociatePM,Product Manager,Associate PM,Product
5107,SoftwareEngineer6C,Software Engineer,6C,Web Development (Front-End)
5108,"SoftwareEngineeringManagerManager,SoftwareEngineering",Software Engineering Manager,"Manager, Software Engineering",Other
5109,Sales1-2,Sales,1-2,SMB Sales Team
5110,ProductManagerAssociateproductmanager,Product Manager,Associate product manager,Product
5111,TechnicalProgramManager0,Technical Program Manager,0,Project Management
5112,SoftwareEngineerCo-op,Software Engineer,Co-op,API Development (Back-End)
5113,TechnicalProgramManagerSMTS,Technical Program Manager,SMTS,Applications
5114,DataScientistE,Data Scientist,E,Deep Learning
5115,MechanicalEngineerProfessionalBand,Mechanical Engineer,Professional Band,Additive Manufacturing
5116,ProductManagerLeadAnalyst,Product Manager,Lead Analyst,Operations
5117,ProductManagerC14,Product Manager,C14,Product
5118,SoftwareEngineerSr.FullStackDeveloper,Software Engineer,Sr. Full Stack Developer,Web Development (Front-End)
5119,BusinessAnalystC6,Business Analyst,C6,Data
5120,SoftwareEngineeringManager15,Software Engineering Manager,15,Full Stack
5121,SoftwareEngineerB2TE10,Software Engineer,B2TE10,Full Stack
5122,TechnicalProgramManagerAssociateTechnicalProjectManager,Technical Program Manager,Associate Technical Project Manager,Living Room
5123,BusinessAnalystL26,Business Analyst,L26,Operations
5124,MarketingMP40,Marketing,MP40,general
5125,SoftwareEngineerLowestLevel,Software Engineer,Lowest Level,Full Stack
5126,BusinessAnalystPL09,Business Analyst,PL09,General
5127,SoftwareEngineerXIN-s2,Software Engineer,XIN-s 2,Distributed Systems (Back-End)
5128,DataScientistGrade130,Data Scientist,Grade 130,Data Analyst
5129,TechnicalProgramManagerSeniorMTS,Technical Program Manager,Senior MTS,Security
5130,SoftwareEngineerPSE,Software Engineer,PSE,Full Stack
5131,SoftwareEngineerGSR5,Software Engineer,GSR5,Full Stack
5132,ProductManagerProductManager-Grade7,Product Manager,Product Manager - Grade 7,Product
5133,SoftwareEngineerLevel27,Software Engineer,Level 27,API Development (Back-End)
5134,SoftwareEngineerSA,Software Engineer,SA,Distributed Systems (Back-End)
5135,SolutionArchitectBand7,Solution Architect,Band 7,Cloud
5136,SoftwareEngineerCG45,Software Engineer,CG 45,API Development (Back-End)
5137,SoftwareEngineer9T,Software Engineer,9T,Full Stack
5138,TechnicalProgramManagerJG10,Technical Program Manager,JG10,JG10
5139,SoftwareEngineerT07,Software Engineer,T07,Full Stack
5140,DataScientistC8,Data Scientist,C8,machine learning
5141,ProductManagerNolevel,Product Manager,No level,Product
5142,TechnicalProgramManagerICB3,Technical Program Manager,ICB 3,Program Management
5143,SoftwareEngineerRD1,Software Engineer,RD1,ML / AI
5144,ProductManagerseniorassociate,Product Manager,senior associate,Product
5145,MechanicalEngineerGSR7,Mechanical Engineer,GSR7,Feature Development
5146,SoftwareEngineerSG7,Software Engineer,SG 7,Full Stack
5147,DataScientistSeniorQuantitativeAnalyst,Data Scientist,Senior Quantitative Analyst,Quant
5148,HardwareEngineerSeniorPrincipalEng,Hardware Engineer,Senior Principal Eng,SoC Design
5149,ProductManagerJ,Product Manager,J,Product
5150,SoftwareEngineerassociatesenior,Software Engineer,associate senior,Data
5151,SoftwareEngineerApplicationDeveloperApprentice,Software Engineer,Application Developer Apprentice,Web Development (Front-End)
5152,ProductManager600,Product Manager,600,Analytic
5153,SoftwareEngineerTR4,Software Engineer,TR4,Distributed Systems (Back-End)
5154,SoftwareEngineeringManagerMR3,Software Engineering Manager,MR3,Full Stack
5155,SoftwareEngineerTechnicalStaff,Software Engineer,Technical Staff,Production
5156,SoftwareEngineerPrincipalEoftwareEngineering,Software Engineer,Principal Eoftware Engineering,API Development (Back-End)
5157,SolutionArchitectMid,Solution Architect,Mid,Vehicle to Cloud Communication
5158,TechnicalProgramManagerExpert,Technical Program Manager,Expert,General
5159,ProductDesignerlevel6,Product Designer,level 6,User Experience (UX)
5160,DataScientistdatascientist,Data Scientist,data scientist,data
5161,SoftwareEngineerEG12,Software Engineer,EG12,DevOps
5162,BusinessAnalystDecisionScienceAnalyst1,Business Analyst,Decision Science Analyst 1,"digital, content, marketing"
5163,SoftwareEngineerJobStage7,Software Engineer,Job Stage 7,Full Stack
5164,ProductManagerIC-2,Product Manager,IC-2,Product
5165,TechnicalProgramManagerC1,Technical Program Manager,C1,General
5166,SolutionArchitectPrincipalSolutionArchitect,Solution Architect,Principal Solution Architect,solution architect
5167,MarketingPrincipalMarketingSpecialist,Marketing,Principal Marketing Specialist,General
5168,SoftwareEngineer3yearsasadev,Software Engineer,3 years as a dev,API Development (Back-End)
5169,HardwareEngineerG10,Hardware Engineer,G10,Validation
5170,DataScientistPrincipalMTS,Data Scientist,Principal MTS,Machine Learning
5171,MarketingBand9,Marketing,Band 9,Marketing
5172,SoftwareEngineerPG7,Software Engineer,PG7,Full Stack
5173,ProductDesignerP40,Product Designer,P40,User Experience (UX)
5174,ManagementConsultantA4,Management Consultant,A4,CRM Systems
5175,SoftwareEngineerSr.PrincipalEngineer/SWArchitect,Software Engineer,Sr. Principal Engineer / SW Architect,API Development (Back-End)
5176,ProductManagerE11,Product Manager,E11,Operations
5177,SoftwareEngineer6.3,Software Engineer,6.3,ADAS
5178,SoftwareEngineerA4,Software Engineer,A4,Distributed Systems (Back-End)
5179,SoftwareEngineerTL2,Software Engineer,TL2,Networking
5180,DataScientistArchitect,Data Scientist,Architect,AI / ML
5181,ProductManagerAdvisoryProductManager,Product Manager,Advisory Product Manager,Product
5182,SoftwareEngineerSoftwareDevelopmentEngineerIII,Software Engineer,Software Development Engineer III,Full Stack
5183,SoftwareEngineerL6SDM,Software Engineer,L6 SDM,Distributed Systems (Back-End)
5184,SoftwareEngineerCloudEngineer,Software Engineer,Cloud Engineer,DevOps
5185,SolutionArchitectC1,Solution Architect,C1,DevOps
5186,TechnicalProgramManagerProjectManager,Technical Program Manager,Project Manager,Project Lead
5187,SoftwareEngineerSlavenonumber,Software Engineer,Slave no number,DevOps
5188,SoftwareEngineerPrincipleLeadSoftwareEngineer,Software Engineer,Principle Lead Software Engineer,Distributed Systems (Back-End)
5189,DataScientistM1,Data Scientist,M1,General
5190,BusinessAnalystC12,Business Analyst,C12,fraud analyst
5191,ProductManagerAssociatedirector,Product Manager,Associate director,Product
5192,SoftwareEngineer108,Software Engineer,108,Distributed Systems (Back-End)
5193,SoftwareEngineerSeniorSE,Software Engineer,Senior SE,Web Development (Front-End)
5194,SoftwareEngineeringManagerT60,Software Engineering Manager,T60,Full Stack
5195,SoftwareEngineeringManagerT25,Software Engineering Manager,T25,Full Stack
5196,SoftwareEngineeringManagerAssociate,Software Engineering Manager,Associate,Distributed Systems (Back-End)
5197,TechnicalProgramManagerTPMIII,Technical Program Manager,TPM III,Technical Program Manager
5198,MechanicalEngineerCL-24,Mechanical Engineer,CL-24,Instrumentation & Automation
5199,SoftwareEngineeringManagerT10,Software Engineering Manager,T10,CAD/CAM desktop software
5200,ManagementConsultantE6,Management Consultant,E6,Facebook
